"id","title","runtime","release_date","genres","vote_average","vote_count","budget","revenue"
10225,Friday the 13th Part VI: Jason Lives,86,"1986-08-01","['Horror', 'Mystery', 'Thriller']",6.2,988,3000000,19472057
11887,High School Musical 3: Senior Year,117,"2008-10-11","['Comedy', 'Romance', 'Drama', 'Family', 'Music']",6.6,3244,11000000,252909177
392044,Murder on the Orient Express,114,"2017-11-03","['Drama', 'Mystery', 'Crime']",6.7,9040,55000000,352794081
8329,[REC],78,"2007-11-23","['Horror', 'Mystery']",7.2,3860,1500000,32511655
616651,Stillwater,139,"2021-07-29","['Drama', 'Crime', 'Thriller']",6.7,938,20000000,19754272
68724,Elysium,109,"2013-08-07","['Science Fiction', 'Action', 'Drama', 'Thriller']",6.5,8072,115000000,286140700
346648,Paddington 2,104,"2017-11-09","['Adventure', 'Comedy', 'Family']",7.5,2018,40000000,227300000
838,American Graffiti,110,"1973-08-01","['Comedy', 'Drama']",7.0,1227,777000,140000000
71880,Jack and Jill,91,"2011-11-11",['Comedy'],4.3,1892,79000000,149673788
16995,State of Play,127,"2009-04-17",['Thriller'],6.8,1716,60000000,87812371
34016,She's Out of My League,104,"2010-03-11","['Romance', 'Comedy']",6.4,1871,20000000,49779728
346,Seven Samurai,207,"1954-04-26","['Action', 'Drama']",8.5,3084,2000000,346300
47327,Drive Angry,105,"2011-02-24","['Fantasy', 'Thriller', 'Action', 'Crime']",5.5,1650,50000000,40909909
290595,The Huntsman: Winter's War,114,"2016-04-06","['Action', 'Adventure', 'Drama']",6.3,4506,115000000,164989338
77174,ParaNorman,90,"2012-08-03","['Family', 'Animation', 'Adventure', 'Comedy']",7.0,2266,60000000,107139399
30497,The Texas Chain Saw Massacre,83,"1974-10-01",['Horror'],7.3,2756,85000,30900000
1995,Lara Croft: Tomb Raider,100,"2001-06-11","['Adventure', 'Fantasy', 'Action', 'Thriller']",5.9,5596,115000000,274703340
345911,Lights Out,81,"2016-07-21","['Horror', 'Thriller', 'Mystery']",6.3,3544,4900000,148868835
65754,The Girl with the Dragon Tattoo,158,"2011-12-14","['Thriller', 'Crime', 'Mystery']",7.4,6345,90000000,232617430
329996,Dumbo,112,"2019-03-27","['Family', 'Fantasy', 'Adventure']",6.7,4018,170000000,353284621
37799,The Social Network,121,"2010-10-01",['Drama'],7.4,10911,40000000,224920315
667,You Only Live Twice,117,"1967-06-13","['Action', 'Thriller', 'Adventure']",6.6,1887,9500000,111584787
1578,Raging Bull,129,"1980-11-14","['Drama', 'History']",8.0,3762,18000000,23000000
588,Silent Hill,125,"2006-04-21","['Horror', 'Mystery']",6.5,3776,50000000,100605135
74465,We Bought a Zoo,124,"2011-12-08","['Drama', 'Comedy', 'Family']",6.8,2446,50000000,120081841
979,Irreversible,98,"2002-05-22","['Drama', 'Thriller', 'Crime', 'Mystery']",7.2,2492,3500000,6500000
395834,Wind River,107,"2017-08-03","['Crime', 'Drama', 'Mystery', 'Thriller']",7.4,4629,11000000,44998252
1900,Traffic,147,"2000-03-23","['Thriller', 'Drama', 'Crime']",7.1,1865,48000000,207515725
266856,The Theory of Everything,123,"2014-11-26","['Drama', 'Romance']",7.9,9927,15000000,123726688
396371,Molly's Game,140,"2017-12-25","['Drama', 'Crime']",7.1,3357,30000000,59284015
167032,Curse of Chucky,97,"2013-10-08","['Horror', 'Thriller']",5.9,1371,5000000,3800000
49047,Gravity,91,"2013-10-03","['Science Fiction', 'Thriller', 'Drama']",7.2,14227,105000000,723192705
1018,Mulholland Drive,147,"2001-06-06","['Thriller', 'Drama', 'Mystery']",7.8,5478,15000000,20271129
33542,Rumble in the Bronx,104,"1995-01-21","['Crime', 'Action', 'Comedy', 'Thriller']",6.8,858,7500000,32392047
62214,Frankenweenie,87,"2012-10-04","['Animation', 'Comedy', 'Family']",6.9,2961,39000000,81493846
1268,Mr. Bean's Holiday,90,"2007-03-22","['Family', 'Comedy']",6.3,2556,25000000,232225908
27,"9 Songs",69,"2004-07-16","['Drama', 'Music', 'Romance']",5.7,447,1000000,1574623
137094,Jack Ryan: Shadow Recruit,105,"2014-01-15","['Action', 'Drama', 'Thriller']",6.1,2602,60000000,135511030
531499,The Tax Collector,95,"2020-08-07","['Action', 'Crime', 'Drama']",5.7,406,30000000,942666
82654,Warm Bodies,97,"2013-01-31","['Horror', 'Comedy', 'Romance']",6.4,5676,35000000,116980662
205775,In the Heart of the Sea,122,"2015-11-20","['Thriller', 'Drama', 'Adventure', 'Action', 'History']",6.7,3742,100000000,93920758
11529,Sweet Home Alabama,108,"2002-09-26","['Comedy', 'Romance']",6.4,1355,30000000,180622424
10065,The Amityville Horror,90,"2005-04-14",['Horror'],6.1,1955,19000000,108047131
36599,Prom Night,92,"1980-07-18","['Horror', 'Mystery', 'Thriller']",5.7,351,1500000,14796236
9355,Mad Max Beyond Thunderdome,107,"1985-06-29","['Action', 'Adventure', 'Science Fiction']",6.2,2465,10000000,36230219
188161,A Million Ways to Die in the West,116,"2014-05-22","['Comedy', 'Western']",6.0,3705,40000000,86410000
9665,Glory,122,"1989-12-15","['Drama', 'History', 'War']",7.5,1377,18000000,26828365
9567,Tears of the Sun,121,"2003-03-07","['War', 'Action', 'Drama']",6.8,1991,75000000,86468162
660120,The Worst Person in the World,128,"2021-10-13","['Drama', 'Comedy', 'Romance']",7.6,902,5000000,11800000
207932,Inferno,121,"2016-10-13","['Mystery', 'Thriller', 'Drama', 'Action']",6.1,5805,75000000,220021259
302156,Criminal,113,"2016-04-07","['Action', 'Crime', 'Science Fiction']",6.2,1553,31500000,14708696
10323,Clash of the Titans,118,"1981-06-12","['Action', 'Adventure', 'Fantasy', 'Romance']",6.8,645,12000000,41092328
819,Sleepers,147,"1996-10-18","['Crime', 'Drama', 'Thriller']",7.6,3137,44000000,165615285
686,Contact,150,"1997-07-11","['Drama', 'Science Fiction', 'Mystery']",7.4,3919,90000000,171120329
12133,Step Brothers,98,"2008-07-25",['Comedy'],6.6,2776,65000000,128107642
438799,Overlord,110,"2018-11-01","['Horror', 'War', 'Science Fiction']",6.7,2558,38000000,41657844
16577,Astro Boy,94,"2009-10-15","['Animation', 'Action', 'Family', 'Science Fiction']",6.3,1352,10000000,19551067
60747,Red Dawn,93,"2012-03-15","['Action', 'Thriller']",5.7,1420,65000000,44806783
37710,The Tourist,103,"2010-12-08","['Action', 'Thriller', 'Romance']",6.2,5007,100000000,278731369
458305,Vivarium,97,"2019-09-07","['Science Fiction', 'Thriller', 'Mystery', 'Horror']",6.1,1708,3947600,487625
14191,Aquamarine,104,"2006-03-03","['Fantasy', 'Romance', 'Family', 'Comedy']",6.4,1357,12000000,23006849
445571,Game Night,100,"2018-02-22","['Mystery', 'Comedy', 'Crime']",6.8,5259,37000000,117501013
1892,Return of the Jedi,135,"1983-05-25","['Adventure', 'Action', 'Science Fiction']",7.9,14278,32350000,572700000
10489,Cujo,93,"1983-08-10","['Horror', 'Thriller']",6.1,853,5000000,21200000
157433,Pet Sematary,101,"2019-04-04","['Horror', 'Thriller']",5.7,2907,21000000,113118226
17578,The Adventures of Tintin,107,"2011-10-24","['Adventure', 'Animation', 'Mystery']",6.9,4932,130000000,373993951
63311,The Skin I Live In,120,"2011-08-17","['Drama', 'Horror', 'Mystery', 'Thriller']",7.5,3787,13000000,33750478
11459,Sky High,100,"2005-07-29","['Adventure', 'Comedy', 'Family']",6.2,2073,35000000,86369815
1412,"sex, lies, and videotape",101,"1989-08-04",['Drama'],6.9,763,1200000,24741667
8656,Deep Impact,120,"1998-05-08","['Action', 'Drama', 'Science Fiction']",6.2,2661,75000000,349464664
4478,Indecent Proposal,117,"1993-04-07","['Romance', 'Drama']",6.3,1223,38000000,266614059
353491,The Dark Tower,95,"2017-08-03","['Fantasy', 'Action', 'Science Fiction']",5.7,4584,60000000,113231078
8005,Robin Hood: Men in Tights,104,"1993-07-28",['Comedy'],6.6,1810,20000000,35739755
602269,The Little Things,128,"2021-01-28","['Crime', 'Drama', 'Thriller']",6.3,2046,30000000,29942746
71469,The Darkest Hour,89,"2011-12-22","['Horror', 'Action', 'Thriller', 'Science Fiction']",5.3,1302,30000000,64626786
15739,Annie,127,"1982-05-21","['Comedy', 'Drama', 'Family']",6.5,614,35000000,57059003
42194,Tekken,92,"2010-03-20","['Crime', 'Drama', 'Action', 'Thriller', 'Science Fiction']",5.4,608,30000000,967000
11690,Bloodsport,92,"1988-02-26","['Action', 'Drama']",7.0,1567,1500000,65000000
1635,The Island,136,"2005-07-21","['Action', 'Thriller', 'Science Fiction', 'Adventure']",6.7,4882,126000000,162949164
470878,I Can Only Imagine,110,"2018-02-14","['Music', 'Drama']",7.5,406,7000000,86026201
20048,Confessions of a Shopaholic,104,"2009-02-05","['Comedy', 'Romance']",6.4,2431,40000000,108332743
10925,The Return of the Living Dead,91,"1985-04-25","['Horror', 'Comedy']",7.1,1766,4000000,14237880
253412,Everest,121,"2015-09-10","['Adventure', 'Drama', 'History']",6.8,4481,55000000,203427584
33,Unforgiven,130,"1992-08-07",['Western'],7.9,3840,14400000,159157447
1621,Trading Places,116,"1983-06-07",['Comedy'],7.2,2858,15000000,90404800
795,City of Angels,114,"1998-04-10","['Romance', 'Drama', 'Fantasy']",6.8,1887,55000000,198685114
137116,Smurfs: The Lost Village,89,"2017-03-23","['Family', 'Adventure', 'Animation', 'Comedy']",6.3,1292,60000000,197183546
8393,The Gods Must Be Crazy,109,"1980-09-10","['Action', 'Comedy']",7.2,990,5000000,60000000
10865,Atlantis: The Lost Empire,95,"2001-06-02","['Animation', 'Family', 'Adventure', 'Science Fiction']",7.0,4246,120000000,186053725
9470,Kung Fu Hustle,99,"2004-02-10","['Action', 'Comedy', 'Crime', 'Fantasy']",7.4,2414,20000000,102034104
682,The Man with the Golden Gun,125,"1974-12-01","['Adventure', 'Action', 'Thriller']",6.4,1760,7000000,97572000
782,Gattaca,106,"1997-09-07","['Thriller', 'Science Fiction', 'Mystery', 'Romance']",7.6,5634,36000000,12532777
117,The Untouchables,119,"1987-06-03","['Crime', 'Drama', 'History', 'Thriller']",7.8,5056,25000000,76270454
180,Minority Report,145,"2002-06-20","['Action', 'Thriller', 'Science Fiction', 'Mystery']",7.3,7805,102000000,358372926
337170,American Made,115,"2017-08-18","['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",6.9,4029,50000000,133511855
804,Roman Holiday,119,"1953-08-26","['Romance', 'Comedy', 'Drama']",7.9,1764,1500000,12000000
85446,Step Up Revolution,99,"2012-07-26","['Music', 'Drama', 'Romance']",6.9,1914,33000000,140470746
780382,The Wolf and the Lion,99,"2021-10-13","['Family', 'Adventure']",7.6,348,11900000,15300000
252838,The Wedding Ringer,101,"2015-01-16",['Comedy'],6.5,1463,23000000,79799880
12405,Slumdog Millionaire,120,"2008-11-12","['Drama', 'Romance']",7.7,9730,15000000,378410542
828,The Day the Earth Stood Still,92,"1951-09-28","['Drama', 'Science Fiction']",7.5,947,995000,1850000
5925,The Great Escape,173,"1963-06-20","['Adventure', 'Drama', 'History', 'Thriller', 'War']",7.9,2200,4000000,11744471
2503,The Bourne Ultimatum,115,"2007-08-03","['Action', 'Drama', 'Mystery', 'Thriller']",7.4,6956,70000000,442824138
11009,Saturday Night Fever,119,"1977-12-16","['Music', 'Drama']",6.7,1698,3500000,237113184
10027,Unleashed,103,"2005-02-02","['Action', 'Crime']",6.9,1798,45000000,50871113
718032,Licorice Pizza,133,"2021-11-26","['Drama', 'Comedy']",7.0,1807,40000000,27423319
18405,The Last House on the Left,110,"2009-03-13","['Crime', 'Thriller', 'Horror', 'Drama']",6.5,1542,15000000,32721635
1278,The Dreamers,115,"2003-09-01","['Drama', 'Romance']",7.2,2565,15000000,15121165
9407,Red Corner,122,"1997-10-30","['Crime', 'Drama', 'Thriller']",6.2,303,48000000,22420000
107846,Escape Plan,115,"2013-10-09","['Action', 'Thriller']",6.7,4680,50000000,122915111
16320,Serenity,119,"2005-09-25","['Science Fiction', 'Action', 'Adventure', 'Thriller']",7.4,3130,39000000,38869464
257088,Point Break,113,"2015-12-03","['Action', 'Adventure', 'Crime', 'Thriller']",5.9,2073,105000000,133718711
36669,Die Another Day,133,"2002-11-17","['Adventure', 'Action', 'Thriller']",6.0,3119,140000000,431971116
72431,Red Tails,125,"2012-01-19","['Drama', 'Action', 'Adventure', 'History', 'War']",6.5,548,58000000,50365377
15070,Undisputed,96,"2002-07-17","['Drama', 'Crime']",6.5,619,20000000,14946150
15196,Clue,94,"1985-12-13","['Comedy', 'Thriller', 'Crime', 'Mystery']",7.2,1477,15000000,14643997
10030,Good Luck Chuck,101,"2007-09-21","['Comedy', 'Romance']",5.9,1329,25000000,59192128
10184,He's Just Not That Into You,129,"2009-02-06","['Comedy', 'Romance', 'Drama']",6.5,3312,40000000,178866158
627,Trainspotting,94,"1996-02-23","['Drama', 'Crime']",8.0,8832,4000000,16491080
639,When Harry Met Sally...,96,"1989-07-21","['Comedy', 'Romance', 'Drama']",7.4,3555,16000000,92823546
8009,Highlander,116,"1986-03-07","['Adventure', 'Action', 'Fantasy']",6.9,2275,16000000,12885193
511809,West Side Story,157,"2021-12-08","['Drama', 'Romance', 'Crime']",7.1,1266,100000000,74530532
41283,Faster,98,"2010-11-23","['Crime', 'Drama', 'Action', 'Thriller']",6.3,1704,24000000,23081726
714,Tomorrow Never Dies,119,"1997-12-11","['Adventure', 'Action', 'Thriller']",6.3,2732,110000000,333011068
87502,Flight,138,"2012-11-02",['Drama'],6.8,5464,31000000,161772375
180299,The Raid 2,150,"2014-03-27","['Action', 'Crime', 'Thriller']",7.6,2081,4500000,6566916
48340,Sanctum,108,"2011-02-03","['Action', 'Thriller']",6.0,925,30000000,108609310
907,Doctor Zhivago,200,"1965-12-22","['Drama', 'Romance', 'War']",7.5,990,11000000,111858363
2698,Evan Almighty,96,"2007-06-09","['Fantasy', 'Comedy', 'Family']",5.5,3856,175000000,174440724
258480,Carol,118,"2015-11-20","['Romance', 'Drama']",7.5,3353,11800000,40272135
28510,Universal Soldier: Regeneration,97,"2009-10-01","['Adventure', 'Action', 'Science Fiction', 'Thriller']",5.6,381,14000000,875386
9645,Ghost Ship,91,"2002-10-25","['Horror', 'Mystery', 'Thriller']",5.9,2105,35000000,68349884
88751,Journey to the Center of the Earth,93,"2008-07-10","['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']",6.1,4381,45000000,101702060
579,Jaws 2,116,"1978-06-16","['Horror', 'Thriller']",6.0,1647,20000000,187884007
289720,Outcast,98,"2014-09-26",['Action'],5.1,422,25000000,5148503
11284,Freddy's Dead: The Final Nightmare,89,"1991-09-05","['Horror', 'Thriller']",5.3,1128,11000000,34900000
325133,Neighbors 2: Sorority Rising,92,"2016-05-04",['Comedy'],5.8,4096,35000000,108758521
10096,"13 Going on 30",98,"2004-04-13","['Comedy', 'Fantasy', 'Romance']",6.7,4619,37000000,96455697
401981,Red Sparrow,140,"2018-02-28","['Mystery', 'Thriller']",6.5,5512,69000000,151572634
9350,Cliffhanger,112,"1993-05-28","['Action', 'Adventure', 'Thriller']",6.5,2053,70000000,255000211
590223,Love and Monsters,109,"2020-10-16","['Comedy', 'Action', 'Adventure', 'Fantasy']",7.3,3535,30000000,1122066
12599,Pokémon the Movie 2000,84,"1999-07-17","['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']",6.7,748,30000000,163649270
11954,Lifeforce,102,"1985-06-21","['Horror', 'Science Fiction', 'Thriller']",6.3,481,25000000,11603545
6519,The Dukes of Hazzard,104,"2005-08-05","['Comedy', 'Adventure', 'Action']",5.5,1028,50000000,110803676
11978,Men of Honor,129,"2000-09-13",['Drama'],7.4,1993,32000000,82343495
9725,Friday the 13th Part 2,86,"1981-05-01",['Horror'],6.2,1398,1250000,21722776
274479,Joy,124,"2015-12-24","['Drama', 'Comedy']",6.5,3777,60000000,101134059
243688,Poltergeist,93,"2015-05-20",['Horror'],5.2,2099,35000000,95437994
600354,The Father,96,"2020-12-23",['Drama'],8.2,2661,6000000,21029340
38322,"Big Mommas: Like Father, Like Son",107,"2011-02-16","['Crime', 'Comedy', 'Action']",5.5,1100,32000000,83615414
33273,Cell 211,110,"2009-11-06","['Action', 'Thriller', 'Drama']",7.5,1115,5700000,19300483
2668,Sleepy Hollow,105,"1999-11-19","['Drama', 'Fantasy', 'Thriller', 'Mystery', 'Horror']",7.2,6065,100000000,206071502
9614,Happy Gilmore,92,"1996-02-16",['Comedy'],6.6,2331,12000000,41205099
10996,Stuart Little 2,78,"2002-07-19","['Family', 'Adventure', 'Animation', 'Comedy']",5.7,2172,120000000,169956806
277216,Straight Outta Compton,147,"2015-08-11","['Drama', 'Music', 'History']",7.8,3499,28000000,201634991
332210,Storks,87,"2016-09-22","['Adventure', 'Animation', 'Comedy', 'Family']",6.6,2100,70000000,182379278
338952,Fantastic Beasts: The Crimes of Grindelwald,134,"2018-11-14","['Fantasy', 'Adventure', 'Family']",6.9,10036,200000000,654855901
9397,Evolution,101,"2001-06-08","['Comedy', 'Science Fiction', 'Action']",6.0,1969,80000000,98376292
38408,Life As We Know It,114,"2010-10-02","['Comedy', 'Romance', 'Drama']",6.9,2906,38000000,105734416
1669,The Hunt for Red October,135,"1990-03-02","['Action', 'Adventure', 'Thriller']",7.4,2869,30000000,200512643
2978,Ghostbusters II,108,"1989-06-16","['Comedy', 'Fantasy']",6.5,3824,37000000,215394738
254473,Brick Mansions,90,"2014-04-22","['Action', 'Crime', 'Drama']",5.9,1405,28000000,71416730
587272,Father There Is Only One,95,"2019-08-02",['Comedy'],7.7,654,3400000,15894372
9763,Goal!,118,"2005-09-29",['Drama'],6.7,993,10000000,27610873
13515,Mirrors,111,"2008-08-15","['Horror', 'Mystery', 'Thriller', 'Drama', 'Fantasy']",6.2,1639,35000000,72436439
634,Bridget Jones's Diary,97,"2001-04-13","['Comedy', 'Romance', 'Drama']",6.7,4517,25000000,281929795
777831,"9 Bullets",96,"2022-04-14","['Action', 'Thriller']",5.4,78,3000000,193908
9506,Anger Management,106,"2003-04-11",['Comedy'],6.1,2773,75000000,195745823
13493,College Road Trip,83,"2008-03-07","['Comedy', 'Family', 'Action', 'Adventure']",5.6,361,25000000,51549674
8413,Event Horizon,96,"1997-08-15","['Horror', 'Science Fiction', 'Mystery']",6.5,2430,60000000,26673242
268531,Captain Underpants: The First Epic Movie,89,"2017-06-01","['Action', 'Animation', 'Comedy', 'Family']",6.2,1065,38000000,125427681
75,Mars Attacks!,106,"1996-12-12","['Comedy', 'Fantasy', 'Science Fiction']",6.4,4907,70000000,101371017
867,Sliver,108,"1993-05-21","['Drama', 'Thriller']",5.5,578,40000000,116300000
15,Citizen Kane,119,"1941-04-17","['Mystery', 'Drama']",8.0,4889,839727,23218000
556678,Emma.,125,"2020-02-13","['Comedy', 'Romance']",7.0,1523,10000000,25155355
696157,Whitney Houston: I Wanna Dance with Somebody,144,"2022-12-20","['Music', 'History', 'Drama']",7.1,255,50000000,41000000
1452,Superman Returns,154,"2006-06-28","['Science Fiction', 'Action', 'Adventure']",5.7,3747,270000000,391081192
434555,The Possession of Hannah Grace,86,"2018-11-29","['Horror', 'Drama']",5.6,1166,9500000,43016528
205587,The Judge,141,"2014-10-08",['Drama'],7.3,3660,50000000,83719388
9475,Scent of a Woman,156,"1992-12-23",['Drama'],7.8,2911,31000000,134095253
46528,The Warrior's Way,100,"2010-12-01","['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']",6.6,524,42000000,11087569
20943,The Ugly Truth,96,"2009-07-24","['Comedy', 'Romance']",6.5,3229,38000000,321682600
7340,Carrie,98,"1976-10-31","['Horror', 'Thriller']",7.3,3301,1800000,25878153
2270,Stardust,127,"2007-08-09","['Adventure', 'Fantasy', 'Romance', 'Family']",7.2,3652,70000000,137515140
7090,Ken Park,97,"2002-08-31",['Drama'],5.8,453,1300000,447741
41280,Private Lessons,87,"1981-08-21","['Comedy', 'Romance']",5.8,87,2800000,26279000
20766,The Road,111,"2009-11-25","['Adventure', 'Drama']",7.0,3369,32000000,27635305
2675,Signs,106,"2002-08-02","['Drama', 'Thriller', 'Science Fiction', 'Mystery']",6.7,4997,72000000,408247917
10283,Friday the 13th Part VIII: Jason Takes Manhattan,100,"1989-07-28",['Horror'],5.0,874,5000000,14000000
9595,Hot Shots!,84,"1991-07-31","['Action', 'Comedy', 'War']",6.6,1883,26000000,181096164
9454,EverAfter,121,"1998-07-31","['Drama', 'Romance', 'Comedy']",7.4,1305,26000000,65705772
1807,Elephant,81,"2003-09-20","['Crime', 'Drama']",7.1,1673,3000000,10012022
401469,Widows,129,"2018-11-06","['Crime', 'Thriller']",6.5,2101,42000000,73866088
2268,The Golden Compass,113,"2007-12-04","['Adventure', 'Fantasy']",6.0,4175,180000000,372234864
8769,Christine,110,"1983-05-11",['Horror'],6.8,1703,9700000,21200000
3981,What Women Want,127,"2000-12-15","['Comedy', 'Romance']",6.4,3529,70000000,374111707
